keyword,frequency,avg_score,paper_ids_str
counterfactual explanation transparency,1,0.78,2076
country,1,0.6404,1616
country capture prevail,1,0.5921,4211
country innovation development,1,0.5528,3070
country like unite,1,0.7089,2836
could foster deep,1,0.7116,2032
could healthcare delivery,1,0.8624,750
could outperform academic,1,0.7577,290
could preparedness healthcare,1,0.7229,2536
could reshape employmentdriven,1,0.6975,2820
could successfully deploy,1,0.7319,2043
could support dermatologist,1,0.6913,1144
counselling process deliver,1,0.7142,214
xmlnsxlink possibility,1,0.7125,3805
xpf conduct experiment,1,0.7678,547
xr medicine,1,0.849,665
xray ct scan,1,0.7448,1588
costbenefit instructor determine,1,0.686,1400
cot genai technology,1,0.7431,538
cot reason empirical,1,0.6256,2729
could area trainee,1,0.773,741
write tool,1,0.8324,1229
write tool school,1,0.8809,2152
writingfocuse ob faculty,1,0.85,4207
writingresearcher must,1,0.801,774
wrongdoe food,1,0.7672,2242
xasaservice cloud computing,1,0.725,4272
xlmimo system consider,1,0.7219,2848
xlmroberta multilingual aigenerate,1,0.7821,3024
cpv chinese,1,0.6506,1012
craftsmanship web platform,1,0.7693,3547
creaitivity,1,0.815,496
creation child,1,0.7824,865
creation comparative case,1,0.7358,2274
creation complexity design,1,0.6327,3274
creation educational xr,1,0.8804,1602
creation enable,1,0.6635,1714
course student would,1,0.7413,2776
course university united,1,0.7536,3772
coursemapper mooc,1,0.8774,88
cover execution,1,0.74,3572
cover keyword cloud,1,0.7425,3642
cover range ai,1,0.5826,3273
covid pandemic since,1,0.6169,181
cp whereas previous,1,0.7241,262
course business,1,0.7623,9
course content datum,1,0.7149,3406
course enhance student,1,0.7874,1994
course factor genai,1,0.8698,1946
course food science,1,0.7247,182
course highenrollment upperlevel,1,0.642,3403
course mit,1,0.7483,1267
course optimization content,1,0.9015,3710
country obtain july,1,0.6929,829
country overlook student,1,0.8272,3483
country preexist copyright,1,0.8617,1676
couple complex,1,0.6876,2532
course agreement ethical,1,0.8461,2428
course application,1,0.764,2751
course artificial intelligenceenhance,1,0.8045,1391
course assessment firstyear,1,0.8875,2085
creative test environment,1,0.7266,3439
creative treatment actuality,1,0.8512,3935
copyright aspect crucial,1,0.7817,2416
copyright emancipation,1,0.9003,3753
copyright indian perspective,1,0.8443,3972
copyright information multibit,1,0.8067,1534
copyright issue aigc,1,0.8268,3885
copywriting paraphrase deep,1,0.7374,2636
creative,1,0.8835,2228
creative ai application,1,0.7999,2126
creative expression,1,0.7034,145
creative goal multimethod,1,0.9127,26
creative industry finance,1,0.6865,3541
creative intention contribution,1,0.7217,562
creative llm,1,0.8827,156
creative process music,1,0.8931,1195
creation often involve,1,0.8296,3998
creation ordering,1,0.7297,609
creation personalize 3d,1,0.8709,2884
creation polymorphic,1,0.7082,4281
creation remain,1,0.7941,1150
creation storage transfer,1,0.6657,4066
creation super,1,0.6798,795
creation support personalise,1,0.6896,2603
creation exercise,1,0.735,4149
creation family app,1,0.7982,448
creation imagetoimage,1,0.7419,1719
creation industry promote,1,0.7166,1027
creation language one,1,0.7646,1036
creation life review,1,0.8109,625
creation medical decision,1,0.7704,2486
creation medium entertainment,1,0.7015,1754
creative writing programme,1,0.8866,3523
creativity ai selfefficacy,1,0.8717,180
creativity artistry validate,1,0.6326,1966
creativity connect,1,0.6706,2194
creativity constraint uidec,1,0.8632,1190
creativity enhancement behavioral,1,0.6929,2458
creativity motivation,1,0.6783,3417
creativity multistep,1,0.7936,1274
cost consideration achieve,1,0.6776,3207
cost drive,1,0.7124,876
cost enhance opportunity,1,0.5958,2900
cost medium construction,1,0.6839,695
cost reduction effect,1,0.661,227
cost technology,1,0.7543,4218
creative visual asset,1,0.8317,3918
creative workflow capability,1,0.7222,3975
correction bioimpedance measurement,1,0.7944,718
correction facilitate,1,0.6062,2241
correctness,1,0.6521,3403
correspond ai,1,0.7033,1276
correspond recommendation application,1,0.6881,2805
corrosion recognition methodology,1,0.8713,662
corsair silicon,1,0.7263,679
cost,1,0.7101,3916
core condition configuration,1,0.7066,1030
core value way,1,0.7366,1111
cornerstone safety,1,0.7768,120
coronavirus disease covid,1,0.6056,3870
corporate context,1,0.6218,3450
corporate environment thus,1,0.697,2849
corporate learning development,1,0.7727,1394
correct image display,1,0.6277,2239
critical reflection redimensione,1,0.7553,2706
critical soft skill,1,0.6354,1811
critical writing skill,1,0.8243,2903
criticalethicsbase genai policy,1,0.7885,3644
critically analyze recommendation,1,0.7147,3642
critically risk,1,0.5903,2745
criticalreflective commonly experienced,1,0.6271,289
crm system accordingly,1,0.7599,3687
critical engagement generate,1,0.8046,2489
critical ethos qualitative,1,0.8775,1661
critical healthcare,1,0.7426,3976
critical implementation,1,0.6484,3290
critical interpretation inquirybase,1,0.7548,2923
critical knowledge gap,1,0.5904,2534
critical posthumanism,1,0.7125,1634
critical reflection challenge,1,0.7252,2858
criminal justice credit,1,0.758,3509
criminal law,1,0.5387,2311
crisis education virtual,1,0.8266,446
critical application,1,0.5976,3101
critical appraisal identify,1,0.6837,1345
critical contextual,1,0.7332,1310
critical dialogic competenciestrained,1,0.8111,1057
critical disability deployment,1,0.7764,1886
creativity software development,1,0.9037,1068
creativity sustainabilitydriven decisionmake,1,0.8532,875
credibility ethic,1,0.8081,2353
credibility forensic,1,0.8698,3300
credible student resource,1,0.7531,494
credible userfriendly,1,0.6933,1581
credit empowerment enable,1,0.7546,886
credit genai tool,1,0.7332,3117
cultivate comparative advantage,1,0.6764,155
cultivate encourage consumer,1,0.8001,1270
cultivate endure,1,0.5025,2895
cultivate responsible accountable,1,0.6538,1595
cultural adequacy,1,0.7352,449
cultural capital digital,1,0.8054,1941
cultural difference language,1,0.6951,1455
cultural diversity culture,1,0.9042,1227
cs pedagogy curriculum,1,0.8273,3359
cs1cs2cs3,1,0.6159,388
cse generate program,1,0.7198,3504
csr consumer perceive,1,0.7462,2762
cta enhance collaborative,1,0.7596,2681
ctbase prompt solve,1,0.7871,3357
cuisine cocreate recipe,1,0.8617,930
culminate inclass pitch,1,0.6262,2399
crowdsource platform area,1,0.7485,4105
crucial article advocate,1,0.6782,2915
crucial deep,1,0.5992,3292
crucial industrial business,1,0.7117,1571
crucial multimodal conversational,1,0.8026,2380
crutch pilot,1,0.5917,245
cryptoanalysis,1,0.7069,1931
cs class design,1,0.6922,2782
cross bloodbrain barrier,1,0.7226,1221
crossdomain,1,0.7151,3025
crossdomain reasoning capability,1,0.7719,2104
crossgender invariance although,1,0.7137,2585
crossinstitutional comparison ais,1,0.5989,855
crosslibrary performance generally,1,0.7356,4269
crossmodality learn genai,1,0.6465,2303
crosssession search context,1,0.8834,434
customer service tourism,1,0.6856,2820
customer support routine,1,0.6953,4270
conversation care collaborative,1,0.729,2845
conversation chatgpt small,1,0.7356,351
conversation quality area,1,0.7574,3804
conversation simulate human,1,0.665,1080
conversation stochastic parrot,1,0.7376,2192
conversation strategy additionally,1,0.7762,15
curriculum vitae impactful,1,0.8003,1262
customer c2c,1,0.7143,1149
customer clinic industry,1,0.6996,420
customer effort score,1,0.7756,2541
customer insight sector,1,0.7081,3324
customer intention,1,0.8179,3779
customer pleasure mediating,1,0.8726,1976
customer serve case,1,0.7298,2309
curate word set,1,0.8103,2286
curiosity genz aidependent,1,0.7077,2650
curricula implement ktwelve,1,0.7384,390
curricula implement transparent,1,0.8074,1727
curriculum development humanai,1,0.8782,1878
curriculum development workforce,1,0.7519,4084
curriculum enable staff,1,0.84,3816
curriculum skill though,1,0.724,2391
cultural education dissemination,1,0.6547,3547
cultural resonance synergise,1,0.6653,843
culturally appropriate avatar,1,0.839,2900
culture continuous,1,0.6785,608
culture cultivate sociocultural,1,0.7914,3372
culture oooc ai,1,0.5913,2568
culture testing,1,0.6128,1355
curate multisensory experience,1,0.7582,3334
customize diffusion model,1,0.6952,2910
cuttingedge genaiempowered promoter,1,0.8389,3511
cvae generalization model,1,0.6748,678
cvpcorp agentic ai,1,0.8455,2309
cyber deception technique,1,0.7687,2986
cyberincident timeline subfield,1,0.8365,1418
cybersecurity application phishe,1,0.8286,1529
cybersecurity awareness,1,0.7745,701
cooperativecollaborative learning datum,1,0.7646,241
coordination cybernetic education,1,0.8936,4053
cop response affect,1,0.7399,643
copilot gemini scispace,1,0.6809,3970
copilot programming class,1,0.707,3940
customise continuous learning,1,0.6499,3439
customise corpusinforme chatbot,1,0.8672,2753
customizable prompt align,1,0.6721,1479
convert cobol application,1,0.6301,45
convert content type,1,0.7783,1464
convert image explainable,1,0.8532,2922
convert intangible,1,0.6437,3079
convert natural,1,0.6797,2116
cooccurrence keyword publication,1,0.7478,1272
cooking knowledge,1,0.7306,3503
cooperative learning,1,0.7391,2375
conversation support,1,0.7856,397
conversational agent classroom,1,0.8379,4224
conversational agent nsica,1,0.7372,19
conversational ai healthcare,1,0.8604,2493
conversational fashion outfit,1,0.8675,2972
conversational partner alone,1,0.7395,3798
conversely employee perceive,1,0.8368,1014
conversion reactor success,1,0.6371,22
data generation disconnect,1,0.7799,4144
data generation process,1,0.7848,1177
data management cloudbase,1,0.7493,2588
data pipeline datum,1,0.8647,4153
data practice empower,1,0.7231,1155
data protection license,1,0.8544,1628
data provenance liability,1,0.7598,1953
data retrieval addressing,1,0.8003,1625
dal genai time,1,0.7046,2023
dalle decolonization ontoepistemology,1,0.7428,1514
dashboard assist teacher,1,0.8708,2891
dashboard enhance humanai,1,0.8193,58
data access,1,0.7062,3156
data analyzer,1,0.7578,405
data channel,1,0.6045,940
data collection tool,1,0.7059,1822
cybersecurity team decide,1,0.8725,2544
cyberwellness education defense,1,0.8319,695
cycle sdlc expert,1,0.8476,4141
cycle texttospeech complexitycontrolle,1,0.7083,2535
cytoskeleton regulation plant,1,0.8312,1268
daa electricity,1,0.7932,2437
daily life span,1,0.6339,4254
daily task employee,1,0.7183,4118
cybersecurity dataset bert,1,0.8282,2955
cybersecurity datum scarcity,1,0.6966,2066
cybersecurity domain,1,0.8744,3559
cybersecurity gin genai,1,0.8427,362
cybersecurity machine learning,1,0.8761,3784
cybersecurity model construct,1,0.7638,3872
cybersecurity risk assessment,1,0.8437,127
cybersecurity software development,1,0.8728,211
datum acquisition preprocesse,1,0.7017,1232
datum broadcasting dram,1,0.6216,3882
datum build affordable,1,0.7,601
datum cleaning,1,0.8787,1444
datum database deployment,1,0.8467,3341
datum deluge confusion,1,0.681,2237
datum flow genai,1,0.7813,1174
datum gather wild,1,0.6536,1277
dataset generation ethical,1,0.764,1509
dataset hospital,1,0.7082,1458
dataset mimic,1,0.749,1935
dataset mvtec visa,1,0.6961,14
dataset quality assurance,1,0.782,4001
dataset system query,1,0.8404,3625
dataset without consent,1,0.6601,1924
date struggle therefore,1,0.7106,4222
datadriven traditional medicine,1,0.8662,341
datadriven wireless,1,0.8407,4055
dataflow,1,0.7207,1717
datagathere norm contributory,1,0.8389,3084
dataset chatbot deliver,1,0.6351,3590
dataset construction process,1,0.7175,3035
dataset faceforensic deepfaketimit,1,0.8745,4269
dataset generate image,1,0.813,1924
data semantic network,1,0.7695,685
data storyteller lack,1,0.8559,4037
database generate,1,0.7374,4196
database grey literature,1,0.7175,280
database intelligent system,1,0.6646,3268
database precise,1,0.7062,2972
databrick certification exam,1,0.5986,4153
datadriven smart healthcare,1,0.8701,1653
continuous monitor fundamental,1,0.7452,1557
continuous training teacher,1,0.8294,2709
contract management practiceswhen,1,0.7184,3651
contribute field technologyenable,1,0.7608,2338
contribute highquality simulation,1,0.7517,3621
contribute increase academic,1,0.6968,82
contribute learning report,1,0.7039,261
contribute model simulation,1,0.7037,3217
debate regard capacity,1,0.7189,2920
debug deployment discuss,1,0.7968,3732
decarbonization capability environmental,1,0.8524,2338
decelerate student learn,1,0.7864,1409
decentralize traceable trustworthy,1,0.691,728
deception,1,0.7709,779
decision advancement,1,0.7114,3443
decision impact privacy,1,0.6676,1283
datum thus sustainable,1,0.5674,2719
datum work genai,1,0.7811,1188
daytoday work throughput,1,0.7471,1468
dbp technology simulate,1,0.5867,1739
ddpg achieve high,1,0.6965,2737
de barcelona artificial,1,0.677,398
de la inteligencia,1,0.8,4283
de novo synthetic,1,0.7963,2213
datum indian retail,1,0.7177,2929
datum insufficient humanity,1,0.7353,3197
datum leak lack,1,0.6297,1023
datum like invoice,1,0.6274,3906
datum llm enhance,1,0.7919,1001
datum process academic,1,0.8439,349
datum project identify,1,0.8068,2708
datum science course,1,0.8274,896
decision support thermal,1,0.8031,3590
decisionmake deep learning,1,0.8462,671
decisionmake influence prerevolutionary,1,0.6398,1419
decisionmake medication management,1,0.8427,319
decisionmake offer,1,0.5928,2645
decisionmake random forest,1,0.7579,3584
decisionmaker faculty enable,1,0.696,3472
decisionmaker intention,1,0.7919,491
conventional technique,1,0.6248,53
conventional technique prevention,1,0.6951,1949
convergence genai extend,1,0.6902,522
convergent discriminant validity,1,0.7311,2501
decision learn recommendation,1,0.6841,4034
decision make evolutionary,1,0.8823,3987
decision select genai,1,0.6711,2193
decision studys offer,1,0.7768,438
control group causalexplanationbase,1,0.6609,475
control illustrate perceive,1,0.7396,1333
control problem distribute,1,0.6534,2862
control risk automation,1,0.6741,2788
control system multiscale,1,0.7605,485
control tpb core,1,0.6541,3437
conveniencebase assessment demographic,1,0.7759,3841
conventional literature bibliometric,1,0.789,2308
contribute pronunciation improvement,1,0.7677,3068
contribute sustainable society,1,0.691,2706
contribute understand swedish,1,0.7641,955
contribution automate writing,1,0.8327,1725
contribution coproduce output,1,0.8027,3299
contribution submit genai,1,0.7872,1867
control distortion,1,0.731,2067
control drive,1,0.5812,1197
deepen clinical reasoning,1,0.6956,312
deepfake face warp,1,0.8655,4068
deepfake forgery,1,0.7944,2801
deepfake technology democratize,1,0.8385,3282
deepfake tertiary educational,1,0.879,3193
deepfakermf effective strategic,1,0.8152,328
deeplearne architecture effectively,1,0.7488,3352
deeplearning face,1,0.7088,1484
deep learn diagram,1,0.7318,3545
deep learn ethic,1,0.6532,3810
deep learn workplace,1,0.7848,2270
deep learning test,1,0.8527,2652
deep passive,1,0.6052,1706
deep understand prospect,1,0.7053,3425
deep understanding chinese,1,0.6399,382
deepart ganpaint become,1,0.7995,4126
decrease state,1,0.6556,2374
deep deterministic policy,1,0.7529,1959
deep effective learning,1,0.6167,4026
deep engagement language,1,0.7739,1911
deep exploration additionally,1,0.6677,2058
deep functional comprehension,1,0.7367,3927
deep interaction ai,1,0.733,3465
deep learn complex,1,0.799,4272
decisionmaker light redefinition,1,0.7516,2175
decode impostor,1,0.6799,2577
decode strategy resilience,1,0.7378,3042
decoder afds secure,1,0.7455,3061
decolonial postdigital,1,0.583,2184
decomposition deductive,1,0.7802,1096
decouple training compatible,1,0.7492,2922
decrease attendance illusion,1,0.699,2364
demand realtime inference,1,0.6769,2467
demand reevaluation digital,1,0.7061,1406
